Fire_Year,Plot_#,Yr_Plot,Date,Subsample_area_S/M/L,Belt_N/S/E/W,Belt_dist_m,Species,Height_cm,DBH_cm,Bud_scar_count,Pre_or_Post_Fire,Top_damage/browse_Y/N,tally,comments,tally_filled,TPH_scaling_factor
2012,602,2012_602,7.27.18,S,W,11.6,ABGR,16,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,11.3,ABGR,16,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,11.2,PICO,4,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,11,ABGR,24,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,11,PSME,16,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,10.6,ABGR,19,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,10.5,ABGR,16,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,10.4,ABGR,16,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,9.7,PSME,17,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,9.7,PSME,6,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,9.6,PIMO,7,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,9.2,PSME,7,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,8.9,PSME,18,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,7.2,ABGR,7,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,6.9,ABGR,6,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,6.8,ABGR,9,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,6.3,ABGR,15,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,6.2,PSME,15,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,5.8,ABGR,17,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,5.8,ABGR,13,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,5.4,PICO,3,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,4.9,PICO,13,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,4.7,PICO,23,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,4.3,PICO,12,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,3.8,ABGR,13,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,3.1,ABGR,20,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,3,PICO,24,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,2.9,PICO,24,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,2.8,ABGR,12,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,2.7,ABGR,12,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,2.6,ABGR,14,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,2.5,ABGR,8,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,1.9,ABGR,6,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,1.8,ABGR,7,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,W,1.4,PIEN,4,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,15.5,ABGR,10,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,15.8,ABGR,5,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,17.1,ABGR,18,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,17.6,ABGR,14,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,17.6,PICO,21,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,17.9,PICO,22,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,17.9,ABGR,21,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,18.6,ABGR,20,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,18.6,ABGR,15,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,18.6,ABGR,6,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,19,ABGR,11,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,19,ABGR,5,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,19.3,ABGR,6,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,21.1,ABGR,5,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,21.6,ABGR,12,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,21.6,ABGR,6,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,22.3,TSHE,18,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,22.5,ABGR,18,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,22.5,ABGR,22,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,22.5,ABGR,15,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,22.5,ABGR,4,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,22.5,PSME,6,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,22.5,ABGR,11,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,22.5,ABGR,13,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,22.8,ABGR,14,,,,Y,,,1,333.3
2012,602,2012_602,7.27.18,S,n,22.8,PSME,8,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,23.1,PSME,4,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,24.2,ABGR,5,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,24.2,ABGR,15,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,24.6,ABGR,5,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,24.6,ABGR,10,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,25.1,PSME,5,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,28.1,PIEN,3,,,,,,,1,333.3
2012,602,2012_602,7.27.18,S,n,29.3,TSHE,10,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,15,PSME,6,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,14.3,ABGR,7,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,14,ABGR,10,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,13.2,ABGR,13,,3,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,12.7,PIEN,4,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,12.5,PIMO,9,,3,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,12.4,ABGR,9,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,12.4,ABGR,7,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,12.3,PSME,10,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,12,ABGR,10,,3,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,10.5,ABGR,17,,3,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,10.1,ABGR,11,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,9,PSME,7,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,9,ABGR,13,,3,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,9,ABGR,17,,3,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,8.2,PSME,5,,1,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,7,PICO,11,,1,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,5.8,ABGR,8,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,5.5,ABGR,15,,3,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,5.5,PSME,7,,1,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,4.9,PIEN,9,,3,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,4.9,ABGR,19,,4,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,4.8,PSME,7,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,4.1,PSME,21,,3,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,3.7,PIMO,14,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,3.2,PICO,25,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,3.3,ABGR,17,,,post,y,,,1,333.3
2012,600,2012_600,7.27.18,S,W,3,ABGR,12,,3,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,3,ABGR,15,,3,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,2.8,ABGR,14,,3,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,2.2,ABGR,12,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,W,1.8,ABGR,7,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,17.4,ABGR,14,,3,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,17.9,ABGR,16,,3,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,18.9,ABGR,4,,1,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,19.2,ABGR,6,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,19.6,ABGR,16,,3,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,20.1,ABGR,13,,4,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,20.5,PICO,19,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,21.2,PIEN,6,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,21.8,PICO,7,,1,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,22,ABGR,6,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,22.6,PIEN,9,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,24.1,PSME,12,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,25,ABGR,8,,1,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,25.5,ABGR,7,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,25.5,PIEN,3,,1,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,25.9,ABGR,13,,3,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,26.7,ABGR,8,,2,post,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,26.9,ABGR,4,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,26.9,ABGR,9,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,27.1,PSME,8,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,28.3,ABGR,13,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,28.2,PICO,6,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,28.2,PICO,3,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,29.1,PICO,34,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,29.1,PICO,14,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,29.4,ABGR,9,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,29.8,PICO,11,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,n,29.9,ABGR,15,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,16,PICO,29,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,16.6,ABGR,11,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,16.9,THPL,7,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,17,ABGR,10,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,17.2,ABGR,11,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,17.2,ABGR,6,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,17.2,ABGR,12,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,17.3,TSHE,18,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,17.4,ABGR,8,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,17.6,ABGR,7,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,18,ABGR,8,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,18.4,PIMO,25,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,18.6,ABGR,14,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,19.1,PIMO,24,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,19,ABGR,30,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,19.4,ABGR,23,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,19.4,ABGR,9,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,19.7,ABGR,8,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,20,ABGR,13,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,20,ABGR,22,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,20.3,PIEN,13,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,20.3,ABGR,17,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,21,ABGR,13,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,21,ABGR,18,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,21,TSHE,13,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,21.4,PSME,7,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,21.5,PIEN,7,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,21.5,ABGR,6,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,21.6,PICO,13,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,21.5,ABGR,12,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,21.9,ABGR,13,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,21.9,ABGR,15,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,22.1,PICO,8,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,22.1,ABGR,10,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,22.6,PIMO,10,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,23.8,ABGR,13,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,23.8,ABGR,16,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,24,PIMO,19,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,24.8,PIMO,9,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,24.8,ABGR,5,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,24.8,ABGR,10,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,24.8,ABGR,15,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,25.2,ABGR,10,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,26.3,ABGR,6,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,27.5,ABGR,20,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,27.6,ABGR,16,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,28,ABGR,23,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,28.4,ABGR,13,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,28.7,PIMO,10,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,28.7,ABGR,5,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,e,29.1,PICO,30,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,13.4,PIEN,10,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,12.9,ABGR,8,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,12.6,ABGR,5,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,12.2,ABGR,6,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,10.8,ABGR,10,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,10.7,ABGR,13,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,10.5,PSME,10,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,10.4,ABGR,7,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,10.3,ABGR,10,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,10.3,ABGR,15,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,10.1,ABGR,11,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,9.9,ABGR,12,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,9.4,PICO,23,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,9.6,ABGR,5,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,9.6,ABGR,10,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,9.6,ABGR,8,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,9.3,PIMO,10,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,8.8,PSME,13,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,8.5,ABGR,4,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,8,ABGR,8,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,7.7,PSME,5,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,7.4,PICO,10,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,7.2,PSME,20,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,7.2,ABGR,6,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,7.1,ABGR,8,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,6.9,ABGR,10,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,6.8,ABGR,8,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,5.8,PICO,7,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,4.8,ABGR,8,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,4.6,ABGR,10,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,1.3,ABGR,12,,,,,,,1,333.3
2012,600,2012_600,7.27.18,S,s,0.4,ABGR,10,,,,,,,1,333.3
2012,618,2012_618,7.28.18,M,e,28,ABGR,70,,10,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,e,29.3,PSME,265,2,13,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,e,30,ABGR,193,2.5,16,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,n,29.2,ABGR,36,,,pre,y,,,1,83.3
2012,618,2012_618,7.28.18,M,n,29.5,ABGR,21,,,pre,y,,,1,83.3
2012,618,2012_618,7.28.18,M,s,15,ABGR,65,,20,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,14.7,PSME,195,1,16,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,14.3,ABGR,120,,21,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,14.3,ABGR,70,,22,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,13.8,ABGR,161,0.5,29,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,14.3,LAOC,275,2,16,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,14.3,PSME,186,0.5,21,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,13.7,ABGR,157,0.5,23,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,13.7,ABGR,245,2.5,26,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,13.1,ABGR,52,,12,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,12.6,ABGR,25,,6,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,12.6,ABGR,93,,11,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,12.4,ABGR,23,,14,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,12.3,ABGR,14,,7,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,12.1,ABGR,25,,13,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,12.1,ABGR,14,,5,post,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,11,ABGR,11,,6,post,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,10.3,ABGR,53,,15,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,1,ABGR,5,,1,post,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,0.6,ABGR,5,,1,post,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,0.4,ABGR,9,,2,post,,,,1,83.3
2012,618,2012_618,7.28.18,M,s,2.2,LAOC,13,,,post,y,,,1,83.3
2012,618,2012_618,7.28.18,M,s,3.2,ABGR,9,,,post,y,,,1,83.3
2012,618,2012_618,7.28.18,M,W,14,ABGR,65,,15,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,13.8,ABGR,7,,2,post,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,13.6,ABGR,14,,6,post,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,13.6,ABGR,20,,7,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,13.5,ABGR,117,,23,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,12.8,ABGR,90,,28,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,12.6,ABGR,105,,28,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,12.3,ABGR,89,,20,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,12.3,ABGR,62,,26,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,12.3,ABGR,48,,18,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,12.3,ABGR,62,,17,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,12.2,PSME,216,1.3,25,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,12.9,ABGR,210,3,41,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,12.6,ABGR,149,0.5,29,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,12.2,ABGR,300,4.4,40,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,12.2,ABGR,28,,14,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,12.2,ABGR,35,,18,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,12.3,ABGR,226,3,35,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,11.7,ABGR,185,1.5,28,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,11.7,ABGR,20,,10,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,11.4,ABGR,35,,14,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,11.4,ABGR,67,,22,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,11.4,ABGR,64,,23,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,11.3,PSME,280,2.7,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,11.3,ABGR,101,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,11.3,ABGR,265,1.9,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,11,ABGR,55,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,11.7,PSME,275,1.7,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,10.7,PSME,120,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,10.7,ABGR,130,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,10.7,ABGR,64,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,10.4,ABGR,53,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,10.4,ABGR,63,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,10.4,ABGR,41,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,10.4,ABGR,56,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,10.4,ABGR,53,,,pre,y,,,1,83.3
2012,618,2012_618,7.28.18,M,W,10.4,PSME,172,0.5,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,10.2,ABGR,103,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,10.2,ABGR,71,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,10.2,ABGR,60,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,10.4,ABGR,53,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.7,ABGR,51,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.7,ABGR,47,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.7,ABGR,122,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.7,ABGR,120,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,10.5,ABGR,21,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,10.4,ABGR,29,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.7,ABGR,87,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.7,ABGR,57,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.6,ABGR,79,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.6,ABGR,47,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.6,ABGR,63,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.6,ABGR,117,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.3,ABGR,171,1,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.3,ABGR,225,2.9,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.8,ABGR,239,2.9,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.8,ABGR,37,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.8,ABGR,29,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.8,ABGR,30,,,Pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.3,ABGR,90,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.2,PSME,119,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.2,ABGR,188,1.5,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9.2,ABGR,60,,,pre,y,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9,PSME,141,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9,ABGR,61,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,9,ABGR,40,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,8.7,ABGR,66,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,8.7,ABGR,76,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,8.6,ABGR,66,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,8.6,ABGR,44,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,8.6,ABGR,70,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,8.6,ABGR,9,,,post,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,8.5,ABGR,78,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,8.5,ABGR,62,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,8.5,ABGR,92,,,pre,,,,1,83.3
2012,618,2012_618,7.28.18,M,W,8.5,ABGR,108,,,pre,,,,1,83.3
